Date,EWJ,EWZ,FXI,EWY,EWT,EWH,EWC,EWG,EWU,EWA,EWW,EWL,EWP,EWQ,EIDO,ERUS,EWS,EWM,EZA,THD,ECH,EWI,TUR,EPOL,EPHE,EWD,EWN,EPU,ENZL,EIS,EWO,EIRL,EWK
13/05/2022,56.32,31.889999,29.610001,65.489998,53.900002,21.120001,35.900002,25.780001,31.530001,23.629999,48.900002,43.82,24.1,32.43,23.280001,325.76001,18.559999,23.83,45.380001,71.849998,26.219999,27.110001,21.17,15.04,27.879999,34.639999,37.18,28.66,1.13,63.77,19.34,44.860001,18.52
16/05/2022,56.02,32.349998,29.57,64.739998,53.470001,21.139999,36.240002,25.77,31.9,23.719999,49.779999,43.919998,24.24,32.57,23.26,325.309998,18.49,23.860001,45.77,71.809998,26.209999,27.209999,20.799999,15.19,27.969999,34.720001,37.080002,28.610001,1.13,63.57,19.65,44.77,18.610001
17/05/2022,56.43,33.16,30.469999,66.440002,54.580002,21.6,36.84,26.459999,32.540001,24.120001,50.900002,44.450001,24.84,33.419998,23.58,316.890015,18.82,23.9,46.48,73.419998,27.59,27.77,20.690001,15.72,28.459999,35.470001,38.369999,29.25,1.14,65.830002,20.27,45.77,18.84
18/05/2022,55.889999,32.139999,29.620001,64.230003,53.709999,21.389999,35.91,25.559999,31.639999,23.52,49.66,43.689999,24.450001,32.380001,23.26,319.339996,18.469999,23.74,45.02,72.889999,27.120001,27.040001,20.33,15.27,28.52,34.299999,36.779999,28.559999,1.14,63.57,19.82,44.220001,18.51
19/05/2022,56.369999,32.82,30.299999,65.470001,54.119999,21.549999,36.32,25.950001,31.76,23.83,50.75,43.810001,24.719999,32.689999,23.66,326.390015,18.799999,23.969999,45.990002,73.839996,27.940001,27.6,20.6,15.58,28.870001,35.040001,36.98,29.51,1.12,63.52,20.34,44.619999,18.4
20/05/2022,57.09,33.619999,30.42,66.120003,54.34,21.780001,36.209999,26.09,32.080002,24.040001,51.110001,43.669998,24.959999,32.68,23.540001,324.410004,19.030001,23.92,45.639999,73.949997,28.059999,27.559999,20.25,15.58,29.040001,34.880001,37.130001,29.77,1.13,63.490002,20.370001,45,18.530001
23/05/2022,57.639999,34.84,30.35,67.129997,54.919998,21.780001,36.84,26.690001,32.709999,24.35,51.02,44.52,25.57,33.43,23.51,322.220001,19,23.99,46.889999,75.370003,28.940001,28.200001,20.540001,16.290001,28.959999,35.759998,38.16,30.370001,1.14,64.949997,21.02,46.310001,18.879999
24/05/2022,57.419998,34.779999,29.190001,66.120003,54.049999,21.5,36.470001,26.51,32.77,24.32,51.200001,44.959999,25.91,33.32,23.91,322.589996,18.700001,23.709999,46.459999,75.059998,29,28.26,20.27,16.389999,28.639999,35.959999,37.75,30.16,1.12,63.48,21.209999,46.23,18.82
25/05/2022,57.540001,34.75,29.559999,66,54.68,21.530001,36.650002,26.49,32.939999,24.4,51.599998,44.610001,26.1,33.299999,23.68,328.829987,18.690001,23.76,45.599998,74.660004,29.040001,28.469999,20.280001,16.16,28.65,35.32,37.77,30.389999,1.138021,62.869999,21.4,46.389999,18.76
26/05/2022,57.990002,35.5,30.719999,66.559998,54.91,21.74,37.029999,26.969999,33.049999,24.43,51.970001,45.16,26.4,33.950001,23.950001,327.01001,19.030001,24.040001,46.950001,75.459999,29.940001,28.860001,20.540001,16.41,29.190001,35.82,38.48,30.82,1.108333,64.160004,21.5,46.950001,18.91
27/05/2022,58.34,35.720001,30.940001,67.599998,56.040001,22.129999,37.619999,27.360001,33.209999,24.950001,53.16,45.77,26.530001,34.549999,24.57,332.51001,19.219999,24.08,47.889999,75.730003,30.700001,28.969999,20.629999,16.440001,29.530001,36.549999,39.27,31.24,1.118229,65.199997,21.549999,47.75,19.02
31/05/2022,57.599998,35.25,31.860001,68.040001,57.060001,22.17,37.830002,27.33,33.169998,24.68,52.07,45.549999,26.25,34.299999,24.98,332.970001,19.08,24.17,48.369999,75.860001,30.379999,28.83,21.290001,16.51,29.370001,36.5,39.490002,30.959999,1.138021,65.349998,21.540001,47.509998,18.860001
01/06/2022,57.630001,35.099998,31.530001,67.610001,56.560001,22.08,37.75,27.01,32.709999,24.76,51.650002,44.599998,25.809999,33.759998,24.860001,334.130005,18.950001,24.02,47.580002,75.660004,29.82,28.32,21.440001,16.209999,28.83,36.009998,38.700001,30.790001,1.108333,65.199997,21.219999,46.34,18.639999
02/06/2022,58.220001,35.540001,32.439999,68.599998,57.279999,22.33,38.580002,27.690001,33.330002,25.34,51.5,45.599998,26.18,34.77,24.879999,332.880005,19.18,24.02,48.630001,75.989998,30.82,28.879999,21.530001,16.74,28.790001,37.580002,39.669998,31.700001,1.108333,66.040001,21.76,47.040001,18.85
03/06/2022,57.009998,35.240002,31.870001,67.019997,56.23,22.15,38.02,27.370001,32.880001,24.98,51.23,44.950001,25.93,34.349998,24.76,333.929993,18.84,23.620001,47.82,75.199997,30.75,28.35,21.629999,16.24,28.35,36.869999,38.950001,31.379999,1.12,65.169998,21.84,46.630001,18.83
06/06/2022,57.32,34.869999,32.75,66.889999,56.330002,22.41,38.16,27.530001,33.07,24.940001,50.490002,44.759998,26.120001,34.509998,24.51,332.820007,18.959999,23.73,47.68,74.82,30.35,28.700001,21.559999,16.35,28.389999,36.959999,39.419998,30.99,1.06,65.32,21.879999,46.669998,18.92
07/06/2022,57.5,34.290001,33.25,66.5,56.330002,22.450001,38.48,27.530001,33.349998,24.879999,50.669998,44.560001,26.309999,34.5,24.57,333.470001,19.16,23.610001,47.27,74.620003,30.190001,28.65,21.52,16.459999,28.709999,37.029999,39.470001,31.190001,1.05,65.389999,21.790001,47.029999,18.99
08/06/2022,56.75,33.52,34.16,66.029999,56.16,22.309999,38.119999,27.17,32.880001,24.450001,50.48,43.75,25.99,33.950001,24.57,330,19.15,23.5,47.400002,74.239998,30.049999,28.27,20.24,16.08,28.74,36.450001,39.220001,31.17,1.04,64.870003,21.6,46.400002,18.74
09/06/2022,55.799999,31.48,32.720001,64.779999,55.43,21.73,37.02,25.610001,31.610001,23.01,49.119999,42.02,24.889999,32.150002,23.780001,335.600006,18.42,22.75,44.560001,72.379997,28.280001,26.59,19.459999,15.44,27.93,34.290001,37.580002,29.48,1.04,62.43,20.629999,45.279999,17.85
10/06/2022,54.790001,30.530001,32.740002,63.130001,54.869999,21.559999,36.23,24.83,30.879999,22.379999,47.41,41.130001,23.950001,31.299999,23.26,336.600006,18.1,22.49,43.689999,71.599998,27.700001,25.26,19.370001,15.06,27.26,33.349998,36.52,29.25,1.04,61.119999,19.879999,43.52,17.48
13/06/2022,53.259998,29.02,31.309999,60.259998,53.189999,21.16,35,23.969999,29.950001,21.41,46.040001,39.950001,23.190001,30.15,22.66,336.76001,17.629999,22.01,42.119999,70.07,26.58,24.360001,19.08,14.41,26.940001,32.189999,34.790001,28.42,1.04,57.540001,19.32,41.669998,17.049999
14/06/2022,52.900002,28.799999,32.279999,60.959999,53.93,21.200001,34.580002,23.76,29.49,21.24,45.5,39.299999,22.809999,29.790001,22.85,336.839996,17.6,22.219999,41.880001,70.290001,26.48,24.25,19.17,14.48,26.879999,31.74,34.389999,28.120001,1.04,58.110001,19.120001,41.040001,16.82
15/06/2022,53.490002,29.58,32.919998,61,54.5,21.32,34.889999,24.309999,30.27,21.67,46.32,39.860001,23.32,30.42,22.92,340.350006,17.860001,22.08,43.779999,70.830002,26.889999,25.129999,19.32,14.66,26.58,32.169998,35.389999,28.469999,1.05,59.66,19.620001,41.849998,17.33
16/06/2022,52.639999,28.27,31.65,59.240002,52.450001,20.91,33.689999,23.51,29.629999,21.18,45.27,39.560001,23.219999,29.75,22.9,341.23999,17.530001,22.17,42.240002,68.440002,25.950001,24.41,19.01,14.08,26.4,31.01,33.740002,28.190001,1.05,57.52,18.809999,40.830002,16.860001
17/06/2022,52.060001,27.92,32.23,59.700001,52.34,20.959999,33.310001,23.67,29.18,20.809999,45.810001,39.5,23.25,29.700001,22.620001,344.51001,17.559999,21.889999,42.259998,67.800003,25.780001,24.41,19.27,14.52,26.25,31.01,34.150002,27.85,1.05,57.919998,18.84,41.119999,17.1
21/06/2022,52.599998,27.889999,33.029999,59.57,53.259998,21.309999,34.23,23.91,29.950001,21.309999,46.380001,39.82,23.450001,30.139999,23.07,342.26001,17.870001,22.129999,43.330002,68.699997,26.18,24.75,19.540001,14.89,25.959999,31.450001,34.810001,27.57,1.07,59.900002,19.190001,41.110001,17.219999
22/06/2022,52.34,27.74,32.439999,57.810001,52.09,21.09,33.709999,23.76,29.620001,21.07,45.950001,40.169998,23.280001,29.969999,22.9,341.01001,17.709999,21.76,42.709999,68.269997,25.4,24.51,19.4,14.49,25.67,31.219999,34.610001,26.93,1.07,59.830002,18.879999,40.990002,17.139999
23/06/2022,52.66,27.139999,32.939999,57.220001,51.959999,21.120001,33.060001,23.370001,29.440001,21.040001,45.689999,40.209999,23.34,29.959999,23.07,345.339996,17.9,21.73,42.540001,67.970001,24.48,24.440001,19.15,14.18,25.110001,30.620001,34.25,25.950001,1.09,59.630001,18.42,40.889999,17.030001
24/06/2022,53.700001,27.200001,33.84,59.5,52.790001,21.48,33.93,23.93,30.379999,21.610001,47.330002,41.84,23.860001,31.120001,23.25,342.630005,18.23,21.99,44.23,68.830002,24.540001,25.16,19.27,14.57,25.48,31.74,35.759998,26.360001,1.09,61.200001,18.76,42.049999,17.299999
27/06/2022,53.23,27.9,34.119999,59.5,52.66,21.870001,34.34,23.9,30.34,21.559999,47.560001,41.810001,23.709999,30.709999,22.889999,344.359985,18.110001,21.809999,44.529999,69.07,24.860001,24.790001,20.049999,14.76,25.450001,31.59,36.150002,26.49,1.08,61.330002,18.85,41.810001,17.389999
28/06/2022,53.150002,27.66,34.130001,59.060001,51.779999,22.02,34.290001,23.65,30.26,21.52,47.110001,41.099998,23.620001,30.5,22.719999,347.570007,17.91,21.959999,43.209999,69.669998,24.49,24.709999,19.700001,14.7,25.799999,30.950001,35.450001,26.68,1.05,60.540001,18.66,41.080002,17.27
29/06/2022,52.91,27.780001,33.939999,58.150002,51.529999,22.08,33.990002,23.25,30.190001,21.459999,46.759998,41.459999,23.360001,30.219999,22.41,347.73999,17.85,22,43.049999,69.519997,24.23,24.42,19.110001,14.74,25.809999,30.870001,35.16,26.389999,1.05,60.52,18.33,40.599998,17.18
30/06/2022,52.830002,27.389999,33.91,58.189999,50.419998,22.200001,33.68,23.01,29.959999,21.219999,46.59,41.529999,23.32,30.01,22.379999,349.890015,17.68,21.950001,42.490002,68.910004,24.07,24.08,19.01,14.63,25.379999,30.450001,35.060001,25.52,1.05,59.169998,18.059999,40.18,17.040001
01/07/2022,53.049999,27.07,33.939999,57.400002,49.080002,22.16,34.040001,23.030001,29.889999,21.09,46.459999,41.580002,23.639999,30.110001,22.09,349.459991,17.66,22.030001,42.369999,68.57,24,24.209999,19.25,14.56,25.52,30.540001,34.740002,25.93,,59.130001,18.049999,40.57,17.25
05/07/2022,52.709999,26.43,33.779999,57,48.68,21.91,33.200001,22.1,29.01,20.82,45.68,41.07,22.799999,29.15,21.639999,353.709991,17.73,21.690001,41.939999,66.449997,23.52,23.27,18.75,13.7,25.58,29.940001,33.849998,24.959999,,59.25,17.25,39.459999,16.83
06/07/2022,52.549999,26.08,33.165001,56.259998,47.790001,21.719999,32.700001,21.934999,28.92,20.790001,45.360001,41.110001,22.209999,29.049999,21.540001,354.98999,17.549999,21.424999,41.02,65.934998,22.870001,22.92,18.559999,13.425,25.940001,30.09,33.619999,24.309999,,58.57,16.839001,39.400002,16.67
,,,,,,,,,,,,,,,,354.429993,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,354.570007,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,358.640015,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,360.190002,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,360.950012,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,358.769989,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,361.01001,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,362.420013,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,362.420013,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,363.070007,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,360.519989,,,,,,,,,,,,,,,,,
